hour_of_day,is_new_ip,is_new_device,recent_failures_15min,history_size,synthetic_label,anomaly_type,predicted_anomaly,decision_score
10,0,0,0,2,0,normal,0,0.18988611060852917
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,4,0,normal,0,0.2121182727797562
11,0,0,0,2,0,normal,0,0.1935760287488032
11,1,1,0,0,0,normal,0,0.019534041086094356
11,0,0,0,2,0,normal,0,0.1935760287488032
12,0,0,0,1,0,normal,0,0.1740617782496971
12,0,0,0,5,0,normal,0,0.2214844672433175
12,0,0,0,1,0,normal,0,0.1740617782496971
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,1,0,normal,0,0.1740617782496971
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,1,0,normal,0,0.1740617782496971
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,2,0,normal,0,0.20030900689134895
13,0,0,0,2,0,normal,0,0.20030900689134895
14,0,0,0,4,0,normal,0,0.21614951115104586
14,0,0,0,4,0,normal,0,0.21614951115104586
14,0,0,0,2,0,normal,0,0.20300888146728724
14,0,0,0,1,0,normal,0,0.18768305165091131
14,0,0,0,4,0,normal,0,0.21614951115104586
14,0,0,0,1,0,normal,0,0.18768305165091131
15,1,1,0,1,0,normal,1,-0.006173078395964149
15,0,0,0,2,0,normal,0,0.19439161375140585
15,0,0,0,1,0,normal,0,0.1794316497402043
16,0,0,0,1,0,normal,0,0.17235508142547862
16,0,0,0,2,0,normal,0,0.18697593940909185
16,1,1,0,0,0,normal,0,0.0
16,1,1,0,0,0,normal,0,0.0
16,0,0,0,2,0,normal,0,0.18697593940909185
16,0,0,0,4,0,normal,0,0.20109161409832682
17,0,0,0,2,0,normal,0,0.17474496670618644
17,0,0,0,3,0,normal,0,0.17916412207158022
17,0,0,0,1,0,normal,0,0.16123043621391625
17,1,1,0,0,0,normal,1,-0.02105714587211105
18,1,0,0,1,1,new_ip,1,-0.038990159520638445
18,0,0,0,3,0,normal,0,0.1450692195612988
18,0,0,0,1,0,normal,0,0.11883478916059487
19,1,1,0,0,0,normal,1,-0.05404107928600699
19,0,0,0,5,0,normal,0,0.09461911344916996
19,0,0,0,1,0,normal,0,0.06435731120414212
3,1,1,0,1,1,multiple_changes,1,-0.06228744970401878
7,0,0,0,4,0,normal,0,0.13640149692882342
8,0,0,0,2,0,normal,0,0.15989443133142578
9,0,1,0,1,1,unusual_client,1,-0.026757557265947418
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,1,0,normal,0,0.16540224934049547
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,6,0,normal,0,0.21379666836596828
10,1,1,0,0,0,normal,0,0.019346525486350297
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,3,0,normal,0,0.20164758425364515
10,1,1,0,0,0,normal,0,0.019346525486350297
10,0,0,0,4,0,normal,0,0.2121182727797562
11,0,0,0,3,0,normal,0,0.20645056864497113
11,1,1,0,0,0,normal,0,0.019534041086094356
11,1,1,0,0,0,normal,0,0.019534041086094356
11,0,0,0,1,0,normal,0,0.1695316716366404
11,1,1,0,0,0,normal,0,0.019534041086094356
11,0,0,0,1,0,normal,0,0.1695316716366404
11,1,1,0,0,0,normal,0,0.019534041086094356
11,0,0,0,2,0,normal,0,0.1935760287488032
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,4,0,normal,0,0.21510309200826955
12,0,0,0,1,0,normal,0,0.1740617782496971
12,0,0,0,2,0,normal,0,0.1965368657706132
12,1,1,0,0,0,normal,0,0.020298588816240137
12,0,0,0,2,0,normal,0,0.1965368657706132
13,0,0,0,1,0,normal,0,0.17913833053667205
13,1,1,0,0,0,normal,0,0.015614896191739724
13,0,0,0,1,0,normal,0,0.17913833053667205
13,1,0,0,1,1,new_ip,1,-0.01714552187770002
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,1,0,normal,0,0.17913833053667205
13,1,1,0,0,0,normal,0,0.015614896191739724
14,1,1,0,0,0,normal,0,0.01529337306769285
14,0,0,0,3,0,normal,0,0.20916273920576306
14,0,1,0,3,1,unusual_client,1,-0.02589860291588586
14,0,0,0,4,0,normal,0,0.21614951115104586
14,1,1,0,0,0,normal,0,0.01529337306769285
14,0,0,0,1,0,normal,0,0.18768305165091131
14,0,0,0,5,0,normal,0,0.2231360968082869
15,0,0,0,4,0,normal,0,0.21010809285415982
15,0,0,0,4,0,normal,0,0.21010809285415982
15,0,0,0,4,0,normal,0,0.21010809285415982
15,0,0,0,5,0,normal,0,0.21947893266254404
15,1,1,0,0,0,normal,0,0.009653379572706067
15,0,0,0,4,0,normal,0,0.21010809285415982
16,0,0,0,4,0,normal,0,0.20109161409832682
16,0,0,0,2,0,normal,0,0.18697593940909185
16,0,0,0,2,0,normal,0,0.18697593940909185
16,0,0,0,1,0,normal,0,0.17235508142547862
17,0,0,0,1,0,normal,0,0.16123043621391625
17,0,0,0,1,0,normal,0,0.16123043621391625
17,0,0,0,2,0,normal,0,0.17474496670618644
18,0,0,0,1,0,normal,0,0.11883478916059487
19,0,0,0,1,0,normal,0,0.06435731120414212
8,0,0,0,5,0,normal,0,0.1891345310212717
8,0,0,0,2,0,normal,0,0.15989443133142578
8,1,1,0,0,0,normal,1,-0.004148082688804289
8,0,0,0,5,0,normal,0,0.1891345310212717
8,1,1,0,0,0,normal,1,-0.004148082688804289
9,0,0,0,4,0,normal,0,0.20884566901474522
10,1,1,0,0,0,normal,0,0.019346525486350297
10,0,0,0,3,0,normal,0,0.20164758425364515
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,2,0,normal,0,0.18988611060852917
10,1,1,0,0,0,normal,0,0.019346525486350297
10,0,0,0,5,0,normal,0,0.21607354803687912
10,0,0,0,3,0,normal,0,0.20164758425364515
10,0,0,0,5,0,normal,0,0.21607354803687912
11,0,0,0,3,0,normal,0,0.20645056864497113
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,3,0,normal,0,0.20645056864497113
11,0,0,0,2,0,normal,0,0.1935760287488032
12,0,0,0,2,0,normal,0,0.1965368657706132
12,1,1,0,0,0,normal,0,0.020298588816240137
12,0,0,0,2,0,normal,0,0.1965368657706132
12,1,1,0,0,0,normal,0,0.020298588816240137
12,0,0,0,3,0,normal,0,0.20747141718991258
13,0,0,0,6,0,normal,0,0.22587735108186496
13,0,0,0,2,0,normal,0,0.20030900689134895
13,1,0,0,1,1,new_ip,1,-0.01714552187770002
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,2,0,normal,0,0.20030900689134895
13,0,0,0,1,0,normal,0,0.17913833053667205
14,0,1,0,2,1,unusual_client,1,-0.02309346146512603
14,0,0,0,3,0,normal,0,0.20916273920576306
14,1,1,0,0,0,normal,0,0.01529337306769285
14,0,0,0,2,0,normal,0,0.20300888146728724
14,1,1,0,0,0,normal,0,0.01529337306769285
14,1,1,0,0,0,normal,0,0.01529337306769285
14,1,1,0,0,0,normal,0,0.01529337306769285
14,0,0,0,2,0,normal,0,0.20300888146728724
15,0,0,0,1,0,normal,0,0.1794316497402043
15,0,0,0,5,0,normal,0,0.21947893266254404
15,1,1,0,0,0,normal,0,0.009653379572706067
15,0,0,0,2,0,normal,0,0.19439161375140585
15,0,0,0,1,0,normal,0,0.1794316497402043
15,0,0,0,1,0,normal,0,0.1794316497402043
15,0,0,0,4,0,normal,0,0.21010809285415982
15,0,0,0,3,0,normal,0,0.2017723325481185
16,1,0,0,3,1,new_ip,1,-0.016762959478116124
16,0,0,0,4,0,normal,0,0.20109161409832682
16,1,1,0,0,0,normal,0,0.0
16,0,0,0,2,0,normal,0,0.18697593940909185
16,0,0,0,4,0,normal,0,0.20109161409832682
17,0,0,0,4,0,normal,0,0.187704633510266
17,0,0,0,2,0,normal,0,0.17474496670618644
17,0,0,0,3,0,normal,0,0.17916412207158022
2,1,1,0,4,1,multiple_changes,1,-0.07899248163360018
1,0,0,0,1,1,unusual_hour,1,-0.023470796546532724
1,1,1,0,1,1,multiple_changes,1,-0.07524410825714123
1,1,1,0,2,1,multiple_changes,1,-0.07917066629005554
7,0,0,0,3,0,normal,0,0.1270265568578346
7,0,0,0,1,0,normal,0,0.10052547460321082
7,0,0,0,5,0,normal,0,0.1418784568591938
8,1,1,0,0,0,normal,1,-0.004148082688804289
8,0,0,0,2,0,normal,0,0.15989443133142578
9,0,0,0,6,0,normal,0,0.21379666836596828
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,2,0,normal,0,0.1870195391917006
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,4,0,normal,0,0.2121182727797562
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,3,0,normal,0,0.20645056864497113
12,0,0,0,1,0,normal,0,0.1740617782496971
12,0,0,0,5,0,normal,0,0.2214844672433175
13,0,0,0,1,0,normal,0,0.17913833053667205
13,0,0,0,1,0,normal,0,0.17913833053667205
13,0,0,0,3,0,normal,0,0.2098128845988088
13,1,1,0,0,0,normal,0,0.015614896191739724
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,2,0,normal,0,0.20030900689134895
13,1,1,0,0,0,normal,0,0.015614896191739724
14,0,0,0,6,0,normal,0,0.22574491420804316
14,0,0,0,5,0,normal,0,0.2231360968082869
14,0,0,0,3,0,normal,0,0.20916273920576306
14,0,0,0,4,0,normal,0,0.21614951115104586
15,0,0,0,1,0,normal,0,0.1794316497402043
15,1,1,0,0,0,normal,0,0.009653379572706067
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,7,0,normal,0,0.22669546939673318
15,0,0,0,5,0,normal,0,0.21947893266254404
15,0,0,0,1,0,normal,0,0.1794316497402043
16,0,0,0,2,0,normal,0,0.18697593940909185
16,0,1,0,4,1,unusual_client,1,-0.03516819724357778
16,0,0,0,5,0,normal,0,0.20735414462959229
16,0,0,0,2,0,normal,0,0.18697593940909185
16,0,0,0,4,0,normal,0,0.20109161409832682
16,0,0,0,3,0,normal,0,0.19216541538198623
16,0,0,0,3,0,normal,0,0.19216541538198623
17,0,0,0,2,0,normal,0,0.17474496670618644
17,0,0,0,1,0,normal,0,0.16123043621391625
18,0,0,0,2,0,normal,0,0.13771548726426597
19,1,0,0,2,0,normal,1,-0.05635723465954745
19,0,0,0,1,0,normal,0,0.06435731120414212
3,1,1,0,3,1,multiple_changes,1,-0.06878559647943694
7,0,0,0,5,0,normal,0,0.1418784568591938
7,0,0,0,1,0,normal,0,0.10052547460321082
7,0,0,0,3,0,normal,0,0.1270265568578346
8,0,0,0,4,0,normal,0,0.1807388452644491
8,1,1,0,0,0,normal,1,-0.004148082688804289
8,0,0,0,3,0,normal,0,0.17111985050770878
8,0,0,0,5,0,normal,0,0.1891345310212717
8,0,0,0,3,0,normal,0,0.17111985050770878
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,1,0,normal,0,0.16540224934049547
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,5,0,normal,0,0.21313418872707557
10,0,0,0,3,0,normal,0,0.20164758425364515
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,3,0,normal,0,0.20645056864497113
11,0,0,0,5,0,normal,0,0.22343592820833902
11,0,0,0,2,0,normal,0,0.1935760287488032
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,4,0,normal,0,0.21692292061030144
11,0,0,0,1,0,normal,0,0.1695316716366404
11,1,1,0,0,0,normal,0,0.019534041086094356
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,4,0,normal,0,0.21692292061030144
11,0,0,0,3,0,normal,0,0.20645056864497113
12,0,0,0,4,0,normal,0,0.21510309200826955
12,0,0,0,6,0,normal,0,0.22574018961639852
12,0,0,0,2,0,normal,0,0.1965368657706132
12,1,1,0,0,0,normal,0,0.020298588816240137
13,0,0,0,2,0,normal,0,0.20030900689134895
13,0,0,0,3,0,normal,0,0.2098128845988088
14,0,0,0,2,0,normal,0,0.20300888146728724
14,0,0,0,1,0,normal,0,0.18768305165091131
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,2,0,normal,0,0.19439161375140585
15,0,0,0,5,0,normal,0,0.21947893266254404
15,0,0,0,1,0,normal,0,0.1794316497402043
15,0,0,0,1,0,normal,0,0.1794316497402043
15,0,0,0,3,0,normal,0,0.2017723325481185
16,0,1,0,1,0,normal,1,-0.028802217083804593
16,0,0,0,2,0,normal,0,0.18697593940909185
16,0,0,0,4,0,normal,0,0.20109161409832682
16,0,0,0,3,0,normal,0,0.19216541538198623
16,0,1,0,6,1,unusual_client,1,-0.0350197713292012
16,0,0,0,4,0,normal,0,0.20109161409832682
17,0,0,0,6,0,normal,0,0.19941327991793184
17,0,0,0,1,0,normal,0,0.16123043621391625
17,0,0,0,2,0,normal,0,0.17474496670618644
17,0,0,0,2,0,normal,0,0.17474496670618644
17,0,0,0,2,0,normal,0,0.17474496670618644
17,0,0,0,1,0,normal,0,0.16123043621391625
17,0,0,0,2,0,normal,0,0.17474496670618644
17,1,1,0,0,0,normal,1,-0.02105714587211105
18,0,0,0,4,0,normal,0,0.15236502096808496
18,0,0,0,2,0,normal,0,0.13771548726426597
19,0,0,0,3,0,normal,0,0.08588851786921015
2,0,0,0,3,1,unusual_hour,1,-0.0006408403819609942
3,0,0,0,2,1,unusual_hour,0,0.017237261948076288
7,0,0,0,3,0,normal,0,0.1270265568578346
8,0,0,0,3,0,normal,0,0.17111985050770878
8,0,0,0,5,0,normal,0,0.1891345310212717
8,0,0,0,2,0,normal,0,0.15989443133142578
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,4,0,normal,0,0.20884566901474522
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,2,0,normal,0,0.1870195391917006
10,0,0,0,3,0,normal,0,0.20164758425364515
10,1,1,0,0,1,new_ip,0,0.019346525486350297
10,0,0,0,3,0,normal,0,0.20164758425364515
10,1,1,0,0,0,normal,0,0.019346525486350297
11,0,0,0,3,0,normal,0,0.20645056864497113
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,2,0,normal,0,0.1935760287488032
11,0,0,0,2,0,normal,0,0.1935760287488032
11,0,0,0,6,0,normal,0,0.2276536669386638
12,0,0,0,2,0,normal,0,0.1965368657706132
12,0,0,0,1,0,normal,0,0.1740617782496971
12,0,0,0,2,0,normal,0,0.1965368657706132
12,0,0,0,5,0,normal,0,0.2214844672433175
13,0,0,0,1,0,normal,0,0.17913833053667205
13,0,0,0,4,0,normal,0,0.2139307795983615
13,0,0,0,5,0,normal,0,0.22040429171959836
13,0,0,0,1,0,normal,0,0.17913833053667205
13,0,0,0,8,0,normal,0,0.2303721700922246
14,0,0,0,3,0,normal,0,0.20916273920576306
14,0,0,0,4,0,normal,0,0.21614951115104586
15,0,0,0,1,0,normal,0,0.1794316497402043
15,1,1,0,0,0,normal,0,0.009653379572706067
15,1,1,0,0,0,normal,0,0.009653379572706067
16,0,1,0,5,1,unusual_client,1,-0.036611894709538295
16,0,0,0,3,0,normal,0,0.19216541538198623
16,0,0,0,6,0,normal,0,0.21287903969895605
16,0,0,0,7,0,normal,0,0.2165512057939476
16,0,0,0,7,0,normal,0,0.2165512057939476
16,0,0,0,4,0,normal,0,0.20109161409832682
16,1,1,0,0,1,unusual_client,0,0.0
17,0,0,0,3,0,normal,0,0.17916412207158022
17,0,0,0,4,0,normal,0,0.187704633510266
17,0,0,0,6,0,normal,0,0.19941327991793184
17,0,0,0,5,0,normal,0,0.19608990602594067
17,0,0,0,3,0,normal,0,0.17916412207158022
17,0,0,0,5,0,normal,0,0.19608990602594067
17,0,0,0,5,0,normal,0,0.19608990602594067
17,0,0,0,4,0,normal,0,0.187704633510266
17,1,1,0,0,0,normal,1,-0.02105714587211105
17,0,0,0,2,0,normal,0,0.17474496670618644
18,1,0,0,3,1,new_ip,1,-0.029718707069882
18,0,0,0,6,0,normal,0,0.16470658797379
18,0,0,0,3,0,normal,0,0.1450692195612988
19,0,0,0,4,0,normal,0,0.0902271163830054
19,0,0,0,5,0,normal,0,0.09461911344916996
1,1,1,0,2,1,multiple_changes,1,-0.07917066629005554
1,0,0,0,4,1,unusual_hour,1,-0.009196685172823127
7,1,1,0,0,0,normal,1,-0.0158347872624246
7,0,0,0,4,0,normal,0,0.13640149692882342
8,0,0,0,4,0,normal,0,0.1807388452644491
8,0,0,0,2,0,normal,0,0.15989443133142578
8,0,0,0,5,0,normal,0,0.1891345310212717
8,0,0,0,3,0,normal,0,0.17111985050770878
8,0,0,0,4,0,normal,0,0.1807388452644491
9,0,0,0,1,0,normal,0,0.16540224934049547
9,0,0,0,5,0,normal,0,0.21313418872707557
9,1,1,0,0,0,normal,0,0.012586780442438661
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,6,0,normal,0,0.21379666836596828
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,2,0,normal,0,0.18988611060852917
10,0,0,0,6,0,normal,0,0.21839384270311746
10,0,0,0,6,0,normal,0,0.21839384270311746
10,0,0,0,6,0,normal,0,0.21839384270311746
10,0,0,0,5,0,normal,0,0.21607354803687912
11,0,0,0,4,0,normal,0,0.21692292061030144
11,0,0,0,2,0,normal,0,0.1935760287488032
11,0,0,0,3,0,normal,0,0.20645056864497113
11,0,0,0,3,0,normal,0,0.20645056864497113
11,0,0,0,2,0,normal,0,0.1935760287488032
11,0,0,0,5,0,normal,0,0.22343592820833902
11,0,0,0,8,0,normal,0,0.22896908381966757
12,1,1,0,0,0,normal,0,0.020298588816240137
12,1,1,0,0,0,normal,0,0.020298588816240137
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,6,0,normal,0,0.22574018961639852
12,0,0,0,2,0,normal,0,0.1965368657706132
13,1,1,0,0,0,normal,0,0.015614896191739724
13,0,0,0,7,0,normal,0,0.23065626848063386
13,0,0,0,3,0,normal,0,0.2098128845988088
14,0,0,0,2,0,normal,0,0.20300888146728724
14,0,0,0,4,0,normal,0,0.21614951115104586
14,1,0,0,7,1,new_ip,1,-0.012561178033916431
14,0,0,0,4,0,normal,0,0.21614951115104586
14,0,0,0,2,0,normal,0,0.20300888146728724
14,0,0,0,5,0,normal,0,0.2231360968082869
14,0,0,0,4,0,normal,0,0.21614951115104586
14,1,1,0,0,0,normal,0,0.01529337306769285
14,0,0,0,7,0,normal,0,0.229929523566611
14,0,0,0,4,0,normal,0,0.21614951115104586
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,7,0,normal,0,0.22669546939673318
16,0,0,0,3,0,normal,0,0.19216541538198623
16,1,1,0,0,0,normal,0,0.0
16,0,0,0,6,0,normal,0,0.21287903969895605
16,0,0,0,7,0,normal,0,0.2165512057939476
16,0,0,0,1,0,normal,0,0.17235508142547862
17,0,0,0,1,0,normal,0,0.16123043621391625
17,0,0,0,4,0,normal,0,0.187704633510266
17,0,0,0,6,0,normal,0,0.19941327991793184
18,0,0,0,4,0,normal,0,0.15236502096808496
19,0,0,0,1,0,normal,0,0.06435731120414212
19,0,0,0,4,0,normal,0,0.0902271163830054
0,1,1,0,0,1,multiple_changes,1,-0.07428526647188194
0,1,1,0,8,1,multiple_changes,1,-0.10051834446872132
8,0,0,0,5,0,normal,0,0.1891345310212717
8,0,0,0,2,0,normal,0,0.15989443133142578
8,0,0,0,3,0,normal,0,0.17111985050770878
8,1,1,0,0,0,normal,1,-0.004148082688804289
8,0,0,0,3,0,normal,0,0.17111985050770878
8,0,0,0,1,0,normal,0,0.13997757773447683
9,0,0,0,4,0,normal,0,0.20884566901474522
9,0,0,0,6,0,normal,0,0.21379666836596828
9,0,0,0,4,0,normal,0,0.20884566901474522
9,0,0,0,4,0,normal,0,0.20884566901474522
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,8,0,normal,0,0.20948685104956755
9,0,0,0,2,0,normal,0,0.1870195391917006
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,2,0,normal,0,0.18988611060852917
10,0,0,0,2,0,normal,0,0.18988611060852917
10,0,0,0,1,0,normal,0,0.16925347281411446
10,0,0,0,1,0,normal,0,0.16925347281411446
10,0,0,0,6,0,normal,0,0.21839384270311746
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,3,0,normal,0,0.20645056864497113
12,0,0,0,4,0,normal,0,0.21510309200826955
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,2,0,normal,0,0.1965368657706132
13,0,0,0,2,0,normal,0,0.20030900689134895
13,0,0,0,5,0,normal,0,0.22040429171959836
13,0,0,0,1,0,normal,0,0.17913833053667205
13,0,0,0,5,0,normal,0,0.22040429171959836
13,0,0,0,4,0,normal,0,0.2139307795983615
13,0,0,0,4,0,normal,0,0.2139307795983615
13,0,0,0,6,0,normal,0,0.22587735108186496
13,0,0,0,3,0,normal,0,0.2098128845988088
14,0,0,0,3,0,normal,0,0.20916273920576306
14,0,0,0,3,0,normal,0,0.20916273920576306
14,0,0,0,3,0,normal,0,0.20916273920576306
14,1,1,0,0,0,normal,0,0.01529337306769285
14,0,0,0,2,0,normal,0,0.20300888146728724
15,0,0,0,6,0,normal,0,0.22340915991770927
15,0,0,0,2,0,normal,0,0.19439161375140585
15,0,0,0,2,0,normal,0,0.19439161375140585
15,0,0,0,5,0,normal,0,0.21947893266254404
15,1,1,0,0,0,normal,0,0.009653379572706067
15,0,0,0,6,0,normal,0,0.22340915991770927
16,0,0,0,1,0,normal,0,0.17235508142547862
16,0,0,0,2,0,normal,0,0.18697593940909185
16,0,0,0,5,0,normal,0,0.20735414462959229
16,0,0,0,7,0,normal,0,0.2165512057939476
16,0,0,0,1,0,normal,0,0.17235508142547862
17,0,0,0,1,0,normal,0,0.16123043621391625
18,0,0,0,7,0,normal,0,0.1698665532063694
18,0,0,0,4,0,normal,0,0.15236502096808496
18,0,0,0,1,0,normal,0,0.11883478916059487
19,0,0,0,8,0,normal,0,0.09471614406072026
19,0,0,0,2,0,normal,0,0.08155910331518978
5,0,0,0,7,1,unusual_hour,0,0.07419542519350097
1,1,1,0,2,1,multiple_changes,1,-0.07917066629005554
8,0,0,0,3,0,normal,0,0.17111985050770878
8,0,0,0,6,0,normal,0,0.1914055412374564
8,0,0,0,5,0,normal,0,0.1891345310212717
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,4,0,normal,0,0.20884566901474522
9,0,0,0,4,0,normal,0,0.20884566901474522
9,0,0,0,1,0,normal,0,0.16540224934049547
9,1,0,0,3,1,new_ip,1,-0.02424905491871865
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,3,0,normal,0,0.19905599745463592
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,1,0,normal,0,0.16925347281411446
10,0,1,0,4,1,unusual_client,1,-0.023153255093893765
10,0,0,0,1,0,normal,0,0.16925347281411446
10,0,0,0,7,0,normal,0,0.22007223981004764
10,0,0,0,1,0,normal,0,0.16925347281411446
10,0,0,0,4,0,normal,0,0.2121182727797562
11,0,0,0,3,0,normal,0,0.20645056864497113
11,0,0,0,1,0,normal,0,0.1695316716366404
11,1,1,0,0,0,normal,0,0.019534041086094356
11,1,1,0,0,0,normal,0,0.019534041086094356
11,0,0,0,7,0,normal,0,0.229845467654882
11,0,0,0,6,0,normal,0,0.2276536669386638
13,0,0,0,1,0,normal,0,0.17913833053667205
13,0,0,0,5,0,normal,0,0.22040429171959836
13,0,0,0,4,0,normal,0,0.2139307795983615
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,4,0,normal,0,0.2139307795983615
13,0,0,0,2,0,normal,0,0.20030900689134895
14,0,0,0,2,0,normal,0,0.20300888146728724
14,0,0,0,2,0,normal,0,0.20300888146728724
14,0,0,0,2,0,normal,0,0.20300888146728724
14,0,0,0,1,0,normal,0,0.18768305165091131
14,0,0,0,3,0,normal,0,0.20916273920576306
14,0,0,0,4,0,normal,0,0.21614951115104586
14,1,1,0,0,0,normal,0,0.01529337306769285
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,2,0,normal,0,0.19439161375140585
15,0,0,0,1,0,normal,0,0.1794316497402043
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,6,0,normal,0,0.22340915991770927
15,0,0,0,4,0,normal,0,0.21010809285415982
15,1,1,0,0,0,normal,0,0.009653379572706067
15,0,0,0,1,0,normal,0,0.1794316497402043
16,0,0,0,2,0,normal,0,0.18697593940909185
16,0,0,0,5,0,normal,0,0.20735414462959229
16,0,0,0,6,0,normal,0,0.21287903969895605
16,0,0,0,4,0,normal,0,0.20109161409832682
16,1,1,0,0,0,normal,0,0.0
16,0,0,0,4,0,normal,0,0.20109161409832682
16,0,0,0,4,0,normal,0,0.20109161409832682
17,0,0,0,4,0,normal,0,0.187704633510266
17,0,0,0,5,0,normal,0,0.19608990602594067
17,0,0,0,1,0,normal,0,0.16123043621391625
17,0,0,0,5,0,normal,0,0.19608990602594067
17,0,0,0,2,0,normal,0,0.17474496670618644
17,0,0,0,7,0,normal,0,0.20412788307089713
17,0,0,0,6,0,normal,0,0.19941327991793184
18,0,0,0,4,0,normal,0,0.15236502096808496
18,0,0,0,5,0,normal,0,0.16068193172399564
18,0,0,0,2,0,normal,0,0.13771548726426597
19,0,0,0,3,0,normal,0,0.08588851786921015
0,1,1,0,3,1,multiple_changes,1,-0.08823025242959959
3,0,0,0,5,1,unusual_hour,0,0.025986196845889098
8,0,0,0,1,0,normal,0,0.13997757773447683
8,1,1,0,1,0,normal,1,-0.016199445873462004
9,0,0,0,5,0,normal,0,0.21313418872707557
9,0,0,0,4,0,normal,0,0.20884566901474522
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,4,0,normal,0,0.20884566901474522
10,1,1,0,0,0,normal,0,0.019346525486350297
10,0,0,0,5,0,normal,0,0.21607354803687912
10,1,1,0,0,0,normal,0,0.019346525486350297
10,0,0,0,2,0,normal,0,0.18988611060852917
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,8,0,normal,0,0.2191406770499863
11,0,0,0,5,0,normal,0,0.22343592820833902
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,2,0,normal,0,0.1935760287488032
12,0,0,0,3,0,normal,0,0.20747141718991258
12,1,1,0,0,0,normal,0,0.020298588816240137
13,0,0,0,5,0,normal,0,0.22040429171959836
13,0,0,0,2,0,normal,0,0.20030900689134895
13,0,0,0,5,0,normal,0,0.22040429171959836
13,0,0,0,2,0,normal,0,0.20030900689134895
13,0,0,0,3,0,normal,0,0.2098128845988088
15,1,1,0,0,0,normal,0,0.009653379572706067
15,0,0,0,2,0,normal,0,0.19439161375140585
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,1,0,normal,0,0.1794316497402043
